"CD8.c06.Tem.GZMK"	"CD8.c07.Temra.CX3CR1"	"CD8.c02.Tm.IL7R"	"CD8.c16.MAIT.SLC4A10"	"CD8.c01.Tn.MAL"	"CD8.c05.Tem.CXCR5"	"CD8.c09.Tk.KIR2DL4"	"CD8.c03.Tm.RPS12"	"CD8.c04.Tm.CD52"	"CD8.c10.Trm.ZNF683"	"CD8.c17.Tm.NME1"	"CD8.c15.ISG.IFIT1"	"CD8.c08.Tk.TYROBP"	"CD8.c11.Tex.PDCD1"	"CD8.c14.Tex.TCF7"	"CD8.c12.Tex.CXCL13"
"C12orf45"	2.1928899730592e-05	1.27667727818829e-05	1.69335160456558e-05	2.94559070561904e-05	1.40742657604308e-05	1.58557580470323e-05	1.50004081438873e-05	1.53663179800648e-05	2.32389934413925e-05	1.91207595056449e-05	3.68720700842412e-05	3.07563730789468e-05	3.57261689245305e-05	1.2124952715024e-05	9.53642720352144e-06	1e-08
"KIAA1033"	5.19231835724546e-05	3.29649963531976e-05	5.67535538001402e-05	6.47909955236188e-05	4.36092238573354e-05	5.81111128391185e-05	6.99652380048076e-05	3.37938995561426e-05	6.61232890255017e-05	4.89205878873285e-05	3.68720700842412e-05	6.49190098333322e-05	3.57261689245305e-05	5.45272872176078e-05	5.71685632211287e-05	5.8996662497714e-05
"APPL2"	9.23901041288082e-06	1.64874981765988e-05	8.96950849475898e-06	2.16036651745396e-05	7.04213288021538e-06	1.42711822423291e-05	2.99908162877747e-05	2.76513723641167e-05	2.68126847400683e-05	9.72733534185335e-06	1e-08	1.36750547017541e-05	8.93904223113262e-06	6.06747635751198e-06	1e-08	1.18073324995428e-05
"C12orf75"	0.000263036796767103	0.000531010667045877	0.000154312646298627	0.000168833200455491	9.42405805948861e-05	0.000188046328824784	0.000364776598167925	0.000178143288568752	0.000246594699608628	0.000217354400479453	0.000221182420505447	0.000286976148736837	0.000214307013547183	0.000254424007015503	0.000161959262459865	0.000247753982490399
"NUAK1"	1.1636263016101e-06	1.17037083833927e-05	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
"CKAP4"	5.77813150805051e-06	5.85685419169635e-06	1.69335160456558e-05	2.16036651745396e-05	2.11063986406461e-05	9.51745482821939e-06	1.00036054292582e-05	3.08126359601296e-06	1.43047651947031e-05	9.72733534185335e-06	9.22551752106029e-06	1e-08	2.67971266933979e-05	1.2124952715024e-05	4.76421360176072e-05	1e-08
"TCP11L2"	2.30825260322021e-05	1.64874981765988e-05	2.19110207649664e-05	2.5529786115365e-05	4.07963707052492e-05	3.59270515732733e-05	1.00036054292582e-05	9.22379078803889e-06	1.07310738960273e-05	1.94446706837067e-05	3.68720700842412e-05	1.70913183771927e-05	8.93904223113262e-06	3.02973817875599e-05	4.76421360176072e-05	1.18073324995428e-05
"POLR3B"	1.03926367144909e-05	5.85685419169635e-06	9.96500943862109e-06	9.82530235206345e-06	1.26678391843877e-05	1.05738386980215e-05	5.00680271462911e-06	1.84375815760778e-05	1.43047651947031e-05	9.40342416379157e-06	9.22551752106029e-06	6.84252735087707e-06	8.93904223113262e-06	1.2124952715024e-05	1e-08	1.77059987493142e-05
"RIC8B"	2.88506575402526e-05	1.22352405826378e-05	1.14582608544142e-05	1.37514232928888e-05	1.12614126083446e-05	1.69121419168345e-05	2.49940135731456e-05	9.22379078803889e-06	3.21732216880819e-05	1.03751576979769e-05	2.76565525631809e-05	2.73401094035083e-05	8.93904223113262e-06	1e-08	2.85892816105643e-05	1.18073324995428e-05
"TMEM263"	8.19174674143173e-05	9.35596670671416e-05	9.25915877791761e-05	0.00010208914446146	6.04863427698523e-05	6.55057999277336e-05	5.99716325755493e-05	7.67915899003241e-05	6.96969803241775e-05	8.94094851450508e-05	2.76565525631809e-05	7.17515371842093e-05	5.35842533867957e-05	5.45272872176078e-05	8.5747844831693e-05	7.07939949972567e-05
"MTERF2"	4.62450520644041e-06	1.59559659773537e-05	1.29515122702074e-05	1.96406047041269e-05	5.6357063041723e-06	7.93287902351616e-06	1.00036054292582e-05	9.22379078803889e-06	8.94422824668942e-06	1.52338253689036e-05	9.22551752106029e-06	6.84252735087707e-06	8.93904223113262e-06	6.06747635751198e-06	9.53642720352144e-06	2.36046649990856e-05
"CRY1"	8.53783463191476e-05	9.19650704694062e-05	0.000138882381668764	0.000196316047041269	8.29891679865415e-05	7.02595273418433e-05	7.99588434340658e-05	0.000104432962264441	0.000105433893310935	0.000123420158841537	4.60875876053015e-05	7.17515371842093e-05	1e-08	6.05847635751198e-05	0.000104800699238736	0.000153375322494056
"BTBD11"	2.3172526032202e-06	8.51451518792196e-06	4.48975424737949e-06	2.5529786115365e-05	1.829354548856e-05	1.06638386980215e-06	1.00036054292582e-05	6.15252719202592e-06	5.37053694801365e-06	3.57302295867956e-06	1e-08	6.84252735087707e-06	1e-08	1e-08	9.53642720352144e-06	5.9086662497714e-06
"PWP1"	6.23058202869455e-05	8.18659586837489e-05	7.51703212615892e-05	8.2458539757333e-05	7.73634616823692e-05	7.07877192767444e-05	4.4981224431662e-05	6.14352719202593e-05	0.000100073356362922	8.97333963231126e-05	5.53031051263618e-05	8.54165918859634e-05	5.35842533867957e-05	7.87571926476557e-05	0.000104800699238736	5.30979962479426e-05
"PRDM4"	3.80796679531334e-05	3.77487861464037e-05	2.39020226526906e-05	2.74928465857777e-05	2.11063986406461e-05	3.434247576857e-05	3.99844217170329e-05	1.84375815760778e-05	3.0386376038744e-05	2.81902724913747e-05	9.22551752106029e-06	2.39238457280698e-05	2.67971266933979e-05	1.81824290725359e-05	1.90628544070429e-05	1.18073324995428e-05
"CMKLR1"	1e-08	1.22352405826378e-05	1e-08	1e-08	1e-08	1e-08	5.00680271462911e-06	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	6.06747635751198e-06	1e-08	1e-08
"FICD"	6.93175780966062e-06	7.45145078943172e-06	3.49425330351738e-06	9.82530235206345e-06	1.41642657604308e-06	3.17915160940646e-06	1.00036054292582e-05	6.15252719202592e-06	1.6091610844041e-05	5.84040120511201e-06	1e-08	6.84252735087707e-06	1e-08	1e-08	1e-08	5.9086662497714e-06
"SART3"	5.76913150805051e-05	3.82803183456488e-05	5.02827976650365e-05	6.67540559940315e-05	4.78285035854646e-05	5.59983450995142e-05	4.99780271462911e-05	1.53663179800648e-05	6.61232890255017e-05	4.30901866822165e-05	6.45186226474221e-05	6.49190098333322e-05	7.1442337849061e-05	7.26997162901438e-05	9.52742720352144e-05	7.07939949972567e-05
"ISCU"	0.00022496712881397	0.000186046269735793	0.000255355992100631	0.00020416828892292	0.000250353930535668	0.000248260209403506	0.000209875714014423	0.000251853614873063	0.00030377376038744	0.000251688985354002	0.000239613455547568	0.000201569556850874	0.000232165098009448	0.000181734290725359	0.000323908524919729	0.000176969987493142
"SELPLG"	0.000419929973786077	0.000506028653681357	0.000209562948682974	0.000261097042564888	0.000220818972438763	0.000349673060904513	0.000359779795453296	0.0001658582341847	0.000257315773504655	0.000240676005299901	0.000156673797858025	0.00042021043207894	0.000312526478089642	0.000339228676020671	0.000247697107291557	0.000188767319992685
"CORO1C"	1.26998893177111e-05	1.27667727818829e-05	1.34492627421385e-05	2.94559070561904e-05	2.82285315208615e-06	1.90249096564388e-05	5.00680271462911e-06	9.22379078803889e-06	5.37053694801365e-06	1.23186247663476e-05	1.84410350421206e-05	3.42626367543854e-06	8.93904223113262e-06	2.42399054300479e-05	1.90628544070429e-05	5.9086662497714e-06
"SSH1"	2.65434049370324e-05	4.62533013343257e-05	2.53952740684838e-05	3.33820279970158e-05	1.96999720646031e-05	2.43068290054496e-05	3.49876190024038e-05	2.76513723641167e-05	2.14521477920546e-05	3.46684960526103e-05	9.22551752106029e-06	2.73401094035083e-05	4.46552111556631e-05	1.2124952715024e-05	9.53642720352144e-06	4.13006637483998e-05
"USP30"	3.47087890483031e-06	1.06406439849025e-05	3.99200377544843e-06	3.93612094082538e-06	4.22927972812923e-06	4.7637274141097e-06	1e-08	1.22950543840518e-05	1.79684564933788e-06	2.27737824643245e-06	1e-08	3.42626367543854e-06	1e-08	1.2124952715024e-05	9.53642720352144e-06	1e-08
"ALKBH2"	1.03926367144909e-05	1.64874981765988e-05	1.14582608544142e-05	1.97306047041269e-06	5.6357063041723e-06	5.29191934901077e-06	1.99972108585165e-05	3.08126359601296e-06	1.6091610844041e-05	8.75560180766801e-06	1e-08	6.84252735087707e-06	1.78680844622652e-05	6.06747635751198e-06	1e-08	1.18073324995428e-05
"UNG"	1.38535156193212e-05	2.28658845675403e-05	1.64357655737248e-05	2.16036651745396e-05	1.26678391843877e-05	1.58557580470323e-05	2.49940135731456e-05	1.22950543840518e-05	4.11074499347713e-05	1.62055589030889e-05	3.68720700842412e-05	1.70913183771927e-05	2.67971266933979e-05	1.81824290725359e-05	1e-08	2.36046649990856e-05
"ACACB"	6.93175780966062e-06	2.66766099622561e-06	7.47625707896581e-06	5.89918141123807e-06	2.82285315208615e-06	4.7637274141097e-06	5.00680271462911e-06	9.22379078803889e-06	8.94422824668942e-06	9.72733534185335e-06	1e-08	1.02587910263156e-05	1e-08	6.06747635751198e-06	9.53642720352144e-06	1.77059987493142e-05
"KCTD10"	1.84680208257616e-05	2.65866099622561e-05	1.69335160456558e-05	9.82530235206345e-06	1.96999720646031e-05	2.7475980614856e-05	3.99844217170329e-05	3.08126359601296e-06	1.96653021427167e-05	1.62055589030889e-05	2.76565525631809e-05	2.39238457280698e-05	3.57261689245305e-05	1.81824290725359e-05	1.90628544070429e-05	1.77059987493142e-05
"UBE3B"	3.3465162746693e-05	1.43613693796183e-05	1.74312665175869e-05	2.16036651745396e-05	1.829354548856e-05	2.43068290054496e-05	2.99908162877747e-05	1.53663179800648e-05	2.14521477920546e-05	2.17120489301391e-05	9.22551752106029e-06	2.73401094035083e-05	5.35842533867957e-05	1.81824290725359e-05	1.90628544070429e-05	1.77059987493142e-05
"MMAB"	8.08538411127072e-06	1.38298371803732e-05	9.46725896669003e-06	1.37514232928888e-05	1.96999720646031e-05	1.11020306329226e-05	1.00036054292582e-05	1.84375815760778e-05	3.57469129867577e-05	1.1670802410224e-05	9.22551752106029e-06	1.36750547017541e-05	2.67971266933979e-05	1.2124952715024e-05	1e-08	1.18073324995428e-05
"MVK"	1.1546263016101e-05	1.01091117856573e-05	1.64357655737248e-05	2.5529786115365e-05	2.81385315208615e-05	2.43068290054496e-05	1.99972108585165e-05	1e-08	5.37053694801365e-06	1.55577365469654e-05	9.22551752106029e-06	1.36750547017541e-05	1.78680844622652e-05	1.81824290725359e-05	9.53642720352144e-06	5.9086662497714e-06
"FAM222A"	5.77813150805051e-06	4.7937897932061e-06	8.96950849475898e-06	1.17883628224761e-05	1.26678391843877e-05	1.26866064376259e-05	5.00680271462911e-06	6.15252719202592e-06	1.79684564933788e-06	1.00512465199151e-05	9.22551752106029e-06	6.84252735087707e-06	1e-08	6.06747635751198e-06	9.53642720352144e-06	1.18073324995428e-05
"TRPV4"	1e-08	5.41532199245123e-07	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
"GLTP"	0.000100375488240079	0.00010684797204827	8.06455764528308e-05	7.85324188165076e-05	8.86148742907138e-05	7.60696386257551e-05	5.99716325755493e-05	3.68651631521556e-05	8.75654368175563e-05	8.87616627889272e-05	7.37341401684824e-05	9.22491192368405e-05	8.03713800801936e-05	5.45272872176078e-05	7.62214176281715e-05	7.66926612470281e-05
"TCHP"	1.73143945241515e-05	1.86136269735793e-05	1.34492627421385e-05	2.5529786115365e-05	2.39192517927323e-05	1.79685257866366e-05	2.99908162877747e-05	1.84375815760778e-05	5.54022151294744e-05	1.26425359444093e-05	9.22551752106029e-06	2.73401094035083e-05	4.46552111556631e-05	1.81824290725359e-05	9.53642720352144e-06	5.9086662497714e-06
"GIT2"	7.8456588509487e-05	5.6352413119983e-05	5.22737995527607e-05	6.08648745827934e-05	5.20477833135938e-05	6.1808456383426e-05	7.49620407194367e-05	5.83640083242463e-05	0.000142957651947031	5.34553443801934e-05	6.45186226474221e-05	5.46702188070166e-05	9.82294645424588e-05	6.66422399326318e-05	0.000104800699238736	6.48953287474854e-05
"ANKRD13A"	2.42361523338122e-05	3.40280607516878e-05	2.53952740684838e-05	3.14189675266031e-05	2.81385315208615e-05	3.75116273779765e-05	5.00680271462911e-06	3.07226359601296e-05	5.36153694801365e-05	3.14293842719925e-05	1.84410350421206e-05	3.75889004298239e-05	4.46552111556631e-05	4.24123345025839e-05	2.85892816105643e-05	1.77059987493142e-05
"C12orf76"	1.61607682225414e-05	2.02082235713147e-05	2.24087712368974e-05	2.35667256449523e-05	3.51706644010769e-05	2.00812935262409e-05	1.99972108585165e-05	3.37938995561426e-05	6.79101346748396e-05	1.71772924372742e-05	1.84410350421206e-05	1.02587910263156e-05	8.93904223113262e-06	1e-08	4.76421360176072e-05	4.13006637483998e-05
"IFT81"	1.1636263016101e-06	3.19919319547073e-06	1.00550094386211e-06	1e-08	1.41642657604308e-06	1e-08	5.00680271462911e-06	1e-08	5.37053694801365e-06	2.925200602556e-06	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
"ATP2A2"	6.69203254933859e-05	4.7847897932061e-05	3.93322872825533e-05	6.08648745827934e-05	3.657709097712e-05	5.59983450995142e-05	9.99460542925822e-05	3.68651631521556e-05	4.11074499347713e-05	4.11467196138458e-05	3.68720700842412e-05	6.15027461578937e-05	6.25132956179284e-05	7.26997162901438e-05	4.76421360176072e-05	4.71993299981712e-05
"ANAPC7"	1.38535156193212e-05	1.86136269735793e-05	1.29515122702074e-05	1.37514232928888e-05	1.40742657604308e-05	1.26866064376259e-05	1.50004081438873e-05	1.53663179800648e-05	3.21732216880819e-05	1.49099141908418e-05	1.84410350421206e-05	1.02587910263156e-05	8.93904223113262e-06	2.42399054300479e-05	9.53642720352144e-06	1.77059987493142e-05
"ARPC3"	0.000641426223695217	0.000728740645165063	0.000521652494583745	0.000565371415478855	0.000504917140799464	0.000505489681700331	0.000584635917611606	0.000433058167037828	0.000739764098825884	0.000621271639522491	0.000589803121347859	0.000823329545780687	0.000616113913948151	0.000654217446611294	0.00072401846746763	0.000601673957476682
"GPN3"	3.3465162746693e-05	2.76496743607464e-05	3.58480339790359e-05	4.31973303490792e-05	3.09513846729477e-05	3.11733241591636e-05	1.00036054292582e-05	3.07226359601296e-05	2.85995303894062e-05	3.53163184087338e-05	9.22551752106029e-06	4.10051641052624e-05	1e-08	1.2124952715024e-05	1.90628544070429e-05	3.54019974986284e-05
"FAM216A"	5.77813150805051e-06	4.7937897932061e-06	2.49875235965527e-06	5.89918141123807e-06	4.22927972812923e-06	2.12276773960431e-06	1e-08	6.15252719202592e-06	8.94422824668942e-06	4.22084531480312e-06	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
"VPS29"	8.07638411127072e-05	0.000142992161596938	0.000101551096273935	0.000109941386343111	0.000120962685539705	0.000103535619240611	9.99460542925822e-05	0.000156644443396661	0.000155465571492396	0.000126335359444093	0.000110596210252724	9.90816465877176e-05	7.1442337849061e-05	9.69296217201917e-05	0.000152432835256343	8.84899937465709e-05
"RAD9B"	1e-08	5.41532199245123e-07	5.07750471931054e-07	1e-08	1e-08	5.38191934901077e-07	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
"PPTC7"	4.38477994611839e-05	4.14695115411196e-05	2.68885254842769e-05	3.92712094082538e-05	3.657709097712e-05	3.48706677034711e-05	5.99716325755493e-05	2.45801087681037e-05	2.68126847400683e-05	2.68946277791276e-05	1e-08	4.4421427780701e-05	2.67971266933979e-05	1.81824290725359e-05	4.76421360176072e-05	3.54019974986284e-05
"TCTN1"	5.77813150805051e-06	5.85685419169635e-06	3.49425330351738e-06	1.97306047041269e-06	5.6357063041723e-06	2.65095967450539e-06	1.50004081438873e-05	6.15252719202592e-06	1.07310738960273e-05	6.16431238317379e-06	1e-08	3.42626367543854e-06	1.78680844622652e-05	6.06747635751198e-06	1e-08	1e-08
"HVCN1"	3.47087890483031e-06	9.04604738716708e-06	3.99200377544843e-06	1.97306047041269e-06	1.40742657604308e-05	3.17915160940646e-06	3.99844217170329e-05	6.15252719202592e-06	1.6091610844041e-05	6.16431238317379e-06	1e-08	3.42626367543854e-06	1e-08	1.2124952715024e-05	9.53642720352144e-06	1e-08
"PPP1CC"	0.000154595924415754	0.000135550710807506	0.000117479111375729	0.000133498111988063	0.000174406895429341	0.000159523964340125	0.000209875714014423	0.00013514559822457	0.000187628793180478	0.000116294112924178	0.000129027245294844	0.000211818347877189	0.00020537797131605	0.000181734290725359	0.000228644252884515	0.000135679323744742
"CUX2"	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	3.08126359601296e-06	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
"FAM109A"	1.1636263016101e-06	2.66766099622561e-06	1.50325141579316e-06	1.97306047041269e-06	2.82285315208615e-06	2.65095967450539e-06	1e-08	1e-08	5.37053694801365e-06	2.60128942449423e-06	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
"SH2B3"	1.84680208257616e-05	2.180282016905e-05	1.19560113263453e-05	1.37514232928888e-05	2.11063986406461e-05	1.79685257866366e-05	1.00036054292582e-05	1.53663179800648e-05	1.25179195453652e-05	1.58816477250271e-05	9.22551752106029e-06	1.02587910263156e-05	1e-08	2.42399054300479e-05	1e-08	5.9086662497714e-06
"ATXN2"	5.53840624772849e-05	3.40280607516878e-05	4.08255386983464e-05	6.87171164644442e-05	3.09513846729477e-05	3.69834354430754e-05	2.99908162877747e-05	3.07226359601296e-05	6.25495977268259e-05	3.69358742990427e-05	4.60875876053015e-05	5.1253955131578e-05	3.57261689245305e-05	2.42399054300479e-05	4.76421360176072e-05	3.54019974986284e-05
"BRAP"	3.46187890483031e-05	4.14695115411196e-05	3.33592816193806e-05	4.31973303490792e-05	4.36092238573354e-05	4.27935467269873e-05	3.99844217170329e-05	4.30076903441815e-05	3.57469129867577e-05	3.33728513403632e-05	1.84410350421206e-05	5.1253955131578e-05	2.67971266933979e-05	2.42399054300479e-05	1.90628544070429e-05	4.13006637483998e-05
"ACAD10"	6.93175780966062e-06	5.32532199245123e-06	3.99200377544843e-06	1.97306047041269e-06	8.44855945625846e-06	8.98926289331832e-06	1e-08	6.15252719202592e-06	2.14521477920546e-05	7.78386827348268e-06	1e-08	6.84252735087707e-06	2.67971266933979e-05	1e-08	1e-08	1.77059987493142e-05
"ALDH2"	1e-08	2.13612879698049e-06	2.00100188772422e-06	1.97306047041269e-06	1e-08	1e-08	1e-08	1e-08	1e-08	6.57822356123556e-07	1e-08	1e-08	1e-08	1e-08	1e-08	1e-08
"MAPKAPK5"	4.5001425762794e-05	3.77487861464037e-05	4.03277882264154e-05	2.5529786115365e-05	3.37642378250338e-05	4.22653547920862e-05	1.99972108585165e-05	3.99364267481685e-05	4.82548325321229e-05	3.36967625184249e-05	2.76565525631809e-05	3.07563730789468e-05	8.93904223113262e-06	1.81824290725359e-05	4.76421360176072e-05	5.30979962479426e-05
"TMEM116"	2.76970312386425e-05	1.80820947743342e-05	3.23637806755185e-05	2.16036651745396e-05	3.09513846729477e-05	2.90605564195593e-05	1.00036054292582e-05	3.68651631521556e-05	5.71890607788123e-05	2.88380948474983e-05	2.76565525631809e-05	2.73401094035083e-05	8.93904223113262e-06	1.81824290725359e-05	3.81157088140858e-05	4.13006637483998e-05
"ERP29"	0.000258422291560663	0.00030298335356972	0.000252369489269045	0.000282690707739427	0.000302391713849261	0.000279951725497571	0.000259843741160714	0.000319421413985348	0.000400263425451686	0.000262701965408102	0.000350199665800291	0.000239148457280698	0.000357171689245305	0.000284711388803063	0.000400119942547901	0.000247753982490399
"NAA25"	2.07752734289818e-05	1.38298371803732e-05	1.24537617982764e-05	1.57144837633015e-05	1.96999720646031e-05	2.32504451356474e-05	1.00036054292582e-05	2.15088451720907e-05	3.0386376038744e-05	1.84729371495214e-05	9.22551752106029e-06	2.39238457280698e-05	2.67971266933979e-05	6.06747635751198e-06	1.90628544070429e-05	3.54019974986284e-05
"TRAFD1"	3.00042838418627e-05	3.29649963531976e-05	1.59380151017937e-05	3.33820279970158e-05	3.79835175531631e-05	2.21940612658453e-05	1.99972108585165e-05	3.07226359601296e-05	4.11074499347713e-05	2.36555159985098e-05	9.22551752106029e-06	6.83352735087707e-05	6.25132956179284e-05	3.63548581450719e-05	2.85892816105643e-05	3.54019974986284e-05
"HECTD4"	2.88506575402526e-05	2.76496743607464e-05	2.7884026428139e-05	3.92712094082538e-05	3.23578112489908e-05	2.80041725497571e-05	2.99908162877747e-05	2.76513723641167e-05	2.85995303894062e-05	2.75424501352511e-05	1.84410350421206e-05	2.05075820526312e-05	8.93904223113262e-06	3.63548581450719e-05	3.81157088140858e-05	2.36046649990856e-05
"PTPN11"	7.8456588509487e-05	6.43253961086598e-05	5.02827976650365e-05	4.71234512899046e-05	4.64220770094215e-05	5.17728096203056e-05	8.49556461486949e-05	5.22214811322204e-05	6.96969803241775e-05	5.31314332021316e-05	4.60875876053015e-05	4.10051641052624e-05	2.67971266933979e-05	7.26997162901438e-05	7.62214176281715e-05	8.25913274967995e-05
"OAS1"	1.38535156193212e-05	1.64874981765988e-05	4.98750471931054e-06	2.16036651745396e-05	4.22927972812923e-06	5.29191934901077e-06	1.00036054292582e-05	6.15252719202592e-06	2.85995303894062e-05	1.29664471224711e-05	1e-08	0.000269894830359644	1e-08	3.02973817875599e-05	6.66949904246501e-05	1.77059987493142e-05
"OAS3"	2.30825260322021e-05	1.54244337781086e-05	1.04627599105521e-05	2.5529786115365e-05	1.26678391843877e-05	1.47993741772302e-05	2.99908162877747e-05	3.08126359601296e-06	2.85995303894062e-05	1.91207595056449e-05	9.22551752106029e-06	0.000355301422245608	8.93904223113262e-06	2.42399054300479e-05	4.76421360176072e-05	3.54019974986284e-05
